MsgID.LOCAL_VELOCITY,1525560447.7824883,-0.0001865,-0.0289718,0.7133495
MsgID.GLOBAL_POSITION,1525560448.0081854,-122.3957510,37.7932827,3.1760000
MsgID.LOCAL_VELOCITY,1525560448.0081854,0.6900000,-0.0300000,1.8500000
MsgID.LOCAL_POSITION,1525560448.0123625,0.1382879,0.0762691,-3.1707170
MsgID.LOCAL_VELOCITY,1525560448.0123625,0.7128564,-0.0341818,1.8599404
MsgID.GLOBAL_POSITION,1525560448.2600093,-122.3957526,37.7932857,2.8510000
MsgID.LOCAL_VELOCITY,1525560448.2600093,2.6900000,-0.0300000,0.5200000
MsgID.LOCAL_POSITION,1525560448.2621617,0.4752129,-0.0628289,-2.8495347
MsgID.LOCAL_VELOCITY,1525560448.2621617,2.7266309,-0.0382521,0.5023626
MsgID.GLOBAL_POSITION,1525560448.5114729,-122.3957523,37.7932942,2.9070000
MsgID.LOCAL_VELOCITY,1525560448.5114729,4.3800000,-0.0100000,-0.5500000
MsgID.LOCAL_POSITION,1525560448.5137777,1.4275216,-0.0367519,-2.9091413
MsgID.LOCAL_VELOCITY,1525560448.5137777,4.3973784,-0.0142391,-0.5495535
MsgID.STATE,1525560448.7369227,True,True
MsgID.GLOBAL_HOME,1525560448.7410982,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560448.7823255,-122.3957526,37.7933052,3.0040000
MsgID.LOCAL_VELOCITY,1525560448.7823255,5.1600000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,1525560448.7825279,2.6490469,-0.0602523,-3.0046444
MsgID.LOCAL_VELOCITY,1525560448.7825279,5.1732049,-0.0002941,-0.0463400
MsgID.GLOBAL_POSITION,1525560449.0115614,-122.3957526,37.7933178,2.9780000
MsgID.LOCAL_VELOCITY,1525560449.0115614,6.0200000,0.0100000,0.1900000
MsgID.LOCAL_POSITION,1525560449.0136676,4.0433779,-0.0580999,-2.9778328
MsgID.LOCAL_VELOCITY,1525560449.0136676,6.0304966,0.0198366,0.1937189
MsgID.GLOBAL_POSITION,1525560449.2613237,-122.3957525,37.7933325,2.9510000
MsgID.LOCAL_VELOCITY,1525560449.2613237,7.0500000,0.0400000,0.0000000
MsgID.LOCAL_POSITION,1525560449.2648332,5.6808934,-0.0499767,-2.9516883
MsgID.LOCAL_VELOCITY,1525560449.2648332,7.0656624,0.0476506,-0.0065401
MsgID.GLOBAL_POSITION,1525560449.5102072,-122.3957523,37.7933491,2.9560000
MsgID.LOCAL_VELOCITY,1525560449.5102072,7.4300000,0.0600000,-0.0800000
MsgID.LOCAL_POSITION,1525560449.5123932,7.5285387,-0.0349100,-2.9561415
MsgID.LOCAL_VELOCITY,1525560449.5123932,7.4280214,0.0679970,-0.0833842
MsgID.STATE,1525560449.7375793,True,True
MsgID.GLOBAL_HOME,1525560449.7396665,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560449.7863441,-122.3957520,37.7933655,2.9590000
MsgID.LOCAL_VELOCITY,1525560449.7863441,6.0500000,0.0600000,-0.0700000
MsgID.LOCAL_POSITION,1525560449.7865329,9.3450165,-0.0097229,-2.9598289
MsgID.LOCAL_VELOCITY,1525560449.7865329,6.0350528,0.0660289,-0.0794793
MsgID.GLOBAL_POSITION,1525560450.0103168,-122.3957505,37.7933777,2.9600000
MsgID.LOCAL_VELOCITY,1525560450.0103168,4.1800000,0.0400000,-0.0700000
MsgID.LOCAL_POSITION,1525560450.0124247,10.6933832,0.1275332,-2.9606681
MsgID.LOCAL_VELOCITY,1525560450.0124247,4.1677537,0.0484440,-0.0794659
MsgID.GLOBAL_POSITION,1525560450.2603130,-122.3957498,37.7933843,2.9610000
MsgID.LOCAL_VELOCITY,1525560450.2603130,2.6200000,-0.0100000,-0.0800000
MsgID.LOCAL_POSITION,1525560450.2644444,11.4258871,0.1839713,-2.9612317
MsgID.LOCAL_VELOCITY,1525560450.2644444,2.6078916,-0.0157802,-0.0836611
MsgID.GLOBAL_POSITION,1525560450.5119176,-122.3957508,37.7933879,2.9650000
MsgID.LOCAL_VELOCITY,1525560450.5119176,1.1900000,-0.0900000,-0.0600000
MsgID.LOCAL_POSITION,1525560450.5140707,11.8229980,0.0958062,-2.9657111
MsgID.LOCAL_VELOCITY,1525560450.5140707,1.1749575,-0.0959953,-0.0687113
MsgID.STATE,1525560450.7372267,True,True
MsgID.GLOBAL_HOME,1525560450.7413473,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560450.7823226,-122.3957525,37.7933883,2.9710000
MsgID.LOCAL_VELOCITY,1525560450.7823226,-0.1600000,-0.1100000,-0.0300000
MsgID.LOCAL_POSITION,1525560450.7825058,11.8603287,-0.0530190,-2.9716883
MsgID.LOCAL_VELOCITY,1525560450.7825058,-0.1792923,-0.1131310,-0.0334472
MsgID.GLOBAL_POSITION,1525560451.0116293,-122.3957539,37.7933860,2.9770000
MsgID.LOCAL_VELOCITY,1525560451.0116293,-1.4100000,-0.0200000,0.0200000
MsgID.LOCAL_POSITION,1525560451.0137324,11.6064987,-0.1755809,-2.9770730
MsgID.LOCAL_VELOCITY,1525560451.0137324,-1.4331548,-0.0211518,0.0212402
MsgID.GLOBAL_POSITION,1525560451.2608342,-122.3957545,37.7933832,2.9800000
MsgID.LOCAL_VELOCITY,1525560451.2608342,-2.2600000,0.1500000,0.0600000
MsgID.LOCAL_POSITION,1525560451.2629776,11.2915955,-0.2295562,-2.9806559
MsgID.LOCAL_VELOCITY,1525560451.2629776,-2.2726109,0.1580541,0.0606655
MsgID.GLOBAL_POSITION,1525560451.5109687,-122.3957517,37.7933789,2.9800000
MsgID.LOCAL_VELOCITY,1525560451.5109687,-2.3100000,0.2700000,0.0800000
MsgID.LOCAL_POSITION,1525560451.5131323,10.8140087,0.0169646,-2.9805629
MsgID.LOCAL_VELOCITY,1525560451.5131323,-2.3174508,0.2700541,0.0849286
MsgID.STATE,1525560451.7382181,True,True
MsgID.GLOBAL_HOME,1525560451.7402556,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560451.7823355,-122.3957500,37.7933729,2.9780000
MsgID.LOCAL_VELOCITY,1525560451.7823355,-1.8100000,0.1300000,0.0700000
MsgID.LOCAL_POSITION,1525560451.7825258,10.1513796,0.1712950,-2.9782467
MsgID.LOCAL_VELOCITY,1525560451.7825258,-1.8031089,0.1364355,0.0699949
MsgID.GLOBAL_POSITION,1525560452.0113182,-122.3957523,37.7933687,2.9740000
MsgID.LOCAL_VELOCITY,1525560452.0113182,-0.8700000,0.0200000,0.0400000
MsgID.LOCAL_POSITION,1525560452.0135264,9.6829309,-0.0323023,-2.9743607
MsgID.LOCAL_VELOCITY,1525560452.0135264,-0.8681462,0.0238738,0.0454152
MsgID.GLOBAL_POSITION,1525560452.2610786,-122.3957503,37.7933685,2.9660000
MsgID.LOCAL_VELOCITY,1525560452.2610786,-0.2700000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1525560452.2632289,9.6694727,0.1454249,-2.9668949
MsgID.LOCAL_VELOCITY,1525560452.2632289,-0.2739842,0.0063053,-0.0006433
MsgID.GLOBAL_POSITION,1525560452.5112574,-122.3957497,37.7933683,2.9610000
MsgID.LOCAL_VELOCITY,1525560452.5112574,-0.0900000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,1525560452.5138712,9.6474380,0.1904492,-2.9617469
MsgID.LOCAL_VELOCITY,1525560452.5138712,-0.0971907,-0.0090916,-0.0719773
MsgID.STATE,1525560452.7389138,True,True
MsgID.GLOBAL_HOME,1525560452.7415063,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560452.7823331,-122.3957513,37.7933686,2.9600000
MsgID.LOCAL_VELOCITY,1525560452.7823331,-0.0200000,-0.0200000,-0.1000000
MsgID.LOCAL_POSITION,1525560452.7825170,9.6717558,0.0561422,-2.9607525
MsgID.LOCAL_VELOCITY,1525560452.7825170,-0.0276375,-0.0213409,-0.1115851
MsgID.GLOBAL_POSITION,1525560453.0124519,-122.3957500,37.7933676,2.9570000
MsgID.LOCAL_VELOCITY,1525560453.0124519,0.0100000,-0.0100000,-0.1200000
MsgID.LOCAL_POSITION,1525560453.0145972,9.5694590,0.1739234,-2.9579189
MsgID.LOCAL_VELOCITY,1525560453.0145972,0.0204023,-0.0186529,-0.1244727
MsgID.GLOBAL_POSITION,1525560453.2625790,-122.3957511,37.7933676,2.9580000
MsgID.LOCAL_VELOCITY,1525560453.2625790,0.0400000,-0.0200000,-0.1500000
MsgID.LOCAL_POSITION,1525560453.2646921,9.5667362,0.0664178,-2.9588628
MsgID.LOCAL_VELOCITY,1525560453.2646921,0.0497541,-0.0228250,-0.1542376
MsgID.GLOBAL_POSITION,1525560453.5121810,-122.3957527,37.7933683,2.9640000
MsgID.LOCAL_VELOCITY,1525560453.5121810,0.0600000,-0.0100000,-0.1400000
MsgID.LOCAL_POSITION,1525560453.5143247,9.6449671,-0.0658816,-2.9647224
MsgID.LOCAL_VELOCITY,1525560453.5143247,0.0648735,-0.0171994,-0.1423591
MsgID.STATE,1525560453.7388892,True,True
MsgID.GLOBAL_HOME,1525560453.7414365,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560453.7823462,-122.3957511,37.7933683,2.9690000
MsgID.LOCAL_VELOCITY,1525560453.7823462,0.0600000,0.0000000,-0.0900000
MsgID.LOCAL_POSITION,1525560453.7825587,9.6424379,0.0690566,-2.9699082
MsgID.LOCAL_VELOCITY,1525560453.7825587,0.0647435,-0.0045246,-0.0981050
MsgID.GLOBAL_POSITION,1525560454.0114746,-122.3957527,37.7933674,2.9750000
MsgID.LOCAL_VELOCITY,1525560454.0114746,0.0600000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,1525560454.0136719,9.5452766,-0.0695137,-2.9756088
MsgID.LOCAL_VELOCITY,1525560454.0136719,0.0630182,-0.0049738,-0.0547284
MsgID.GLOBAL_POSITION,1525560454.2628613,-122.3957508,37.7933690,2.9760000
MsgID.LOCAL_VELOCITY,1525560454.2628613,0.0600000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1525560454.2653406,9.7283401,0.0982069,-2.9767272
MsgID.LOCAL_VELOCITY,1525560454.2653406,0.0692955,-0.0000345,-0.0138511
MsgID.GLOBAL_POSITION,1525560454.5112162,-122.3957505,37.7933697,2.9770000
MsgID.LOCAL_VELOCITY,1525560454.5112162,0.0600000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1525560454.5157712,9.7927628,0.1188202,-2.9771848
MsgID.LOCAL_VELOCITY,1525560454.5157712,0.0621710,-0.0075819,-0.0122692
MsgID.STATE,1525560454.7381847,True,True
MsgID.GLOBAL_HOME,1525560454.7402089,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560454.7823777,-122.3957529,37.7933677,2.9790000
MsgID.LOCAL_VELOCITY,1525560454.7823777,0.0400000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,1525560454.7826164,9.5769348,-0.0912342,-2.9796157
MsgID.LOCAL_VELOCITY,1525560454.7826164,0.0485226,-0.0122401,-0.0063297
MsgID.GLOBAL_POSITION,1525560455.0124626,-122.3957510,37.7933690,2.9810000
MsgID.LOCAL_VELOCITY,1525560455.0124626,0.0500000,0.0000000,0.0100000
MsgID.LOCAL_POSITION,1525560455.0149531,9.7271757,0.0835852,-2.9812582
MsgID.LOCAL_VELOCITY,1525560455.0149531,0.0572952,-0.0015172,0.0122166
MsgID.GLOBAL_POSITION,1525560455.2632451,-122.3957506,37.7933703,2.9800000
MsgID.LOCAL_VELOCITY,1525560455.2632451,0.0500000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1525560455.2657585,9.8645973,0.1184166,-2.9804561
MsgID.LOCAL_VELOCITY,1525560455.2657585,0.0573738,-0.0061462,0.0045535
MsgID.GLOBAL_POSITION,1525560455.5129774,-122.3957500,37.7933696,2.9830000
MsgID.LOCAL_VELOCITY,1525560455.5129774,0.0400000,0.5700000,0.0000000
MsgID.LOCAL_POSITION,1525560455.5543587,9.7890053,0.1686045,-2.9834545
MsgID.LOCAL_VELOCITY,1525560455.5543587,0.0498006,0.5911037,0.0098492
MsgID.STATE,1525560455.7376971,True,True
MsgID.GLOBAL_HOME,1525560455.7401729,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560455.7823114,-122.3957454,37.7933694,2.9870000
MsgID.LOCAL_VELOCITY,1525560455.7823114,0.0600000,1.8300000,0.0100000
MsgID.LOCAL_POSITION,1525560455.7824941,9.7717237,0.5869231,-2.9880652
MsgID.LOCAL_VELOCITY,1525560455.7824941,0.0678614,1.8470553,0.0146443
MsgID.GLOBAL_POSITION,1525560456.0124128,-122.3957403,37.7933688,2.9920000
MsgID.LOCAL_VELOCITY,1525560456.0124128,0.0900000,3.0000000,0.0500000
MsgID.LOCAL_POSITION,1525560456.0145593,9.7013054,1.0423808,-2.9925869
MsgID.LOCAL_VELOCITY,1525560456.0145593,0.0923088,3.0169950,0.0567168
MsgID.GLOBAL_POSITION,1525560456.2618515,-122.3957308,37.7933685,2.9950000
MsgID.LOCAL_VELOCITY,1525560456.2618515,0.1200000,4.0900000,0.0900000
MsgID.LOCAL_POSITION,1525560456.2661083,9.6653070,1.8820190,-2.9957581
MsgID.LOCAL_VELOCITY,1525560456.2661083,0.1262762,4.1096325,0.0933448
MsgID.GLOBAL_POSITION,1525560456.5123315,-122.3957176,37.7933691,3.0010000
MsgID.LOCAL_VELOCITY,1525560456.5123315,0.1700000,5.1200000,0.1200000
MsgID.LOCAL_POSITION,1525560456.5144930,9.7302408,3.0655839,-3.0014417
MsgID.LOCAL_VELOCITY,1525560456.5144930,0.1766429,5.1367197,0.1231227
MsgID.STATE,1525560456.7374270,True,True
MsgID.GLOBAL_HOME,1525560456.7416990,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560456.7823300,-122.3957018,37.7933713,3.0050000
MsgID.LOCAL_VELOCITY,1525560456.7823300,0.2100000,6.0800000,0.1700000
MsgID.LOCAL_POSITION,1525560456.7824910,9.9815235,4.4693961,-3.0054357
MsgID.LOCAL_VELOCITY,1525560456.7824910,0.2119233,6.0882459,0.1792917
MsgID.GLOBAL_POSITION,1525560457.0121670,-122.3956834,37.7933718,3.0060000
MsgID.LOCAL_VELOCITY,1525560457.0121670,0.1400000,6.9700000,0.1900000
MsgID.LOCAL_POSITION,1525560457.0164080,10.0361347,6.1065354,-3.0062509
MsgID.LOCAL_VELOCITY,1525560457.0164080,0.1476677,6.9837079,0.1941903
MsgID.GLOBAL_POSITION,1525560457.2630341,-122.3956634,37.7933715,3.0020000
MsgID.LOCAL_VELOCITY,1525560457.2630341,0.0300000,6.9200000,0.2000000
MsgID.LOCAL_POSITION,1525560457.2651865,9.9972916,7.8845940,-3.0020847
MsgID.LOCAL_VELOCITY,1525560457.2651865,0.0313334,6.9168482,0.2014592
MsgID.GLOBAL_POSITION,1525560457.5127392,-122.3956461,37.7933729,2.9960000
MsgID.LOCAL_VELOCITY,1525560457.5127392,0.0000000,5.4400000,0.1400000
MsgID.LOCAL_POSITION,1525560457.5149181,10.1602335,9.4192152,-2.9967055
MsgID.LOCAL_VELOCITY,1525560457.5149181,0.0059330,5.4237113,0.1483283
MsgID.STATE,1525560457.7380593,True,True
MsgID.GLOBAL_HOME,1525560457.7401659,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560457.7823601,-122.3956327,37.7933722,2.9930000
MsgID.LOCAL_VELOCITY,1525560457.7823601,-0.0400000,3.7600000,0.0900000
MsgID.LOCAL_POSITION,1525560457.7825949,10.0717449,10.6083479,-2.9933856
MsgID.LOCAL_VELOCITY,1525560457.7825949,-0.0413515,3.7490332,0.0910713
MsgID.GLOBAL_POSITION,1525560458.0120156,-122.3956243,37.7933715,2.9890000
MsgID.LOCAL_VELOCITY,1525560458.0120156,-0.0400000,2.2100000,0.0400000
MsgID.LOCAL_POSITION,1525560458.0165710,10.0006866,11.3497000,-2.9897208
MsgID.LOCAL_VELOCITY,1525560458.0165710,-0.0429314,2.2045007,0.0469876
MsgID.GLOBAL_POSITION,1525560458.2640412,-122.3956194,37.7933712,2.9840000
MsgID.LOCAL_VELOCITY,1525560458.2640412,-0.0200000,0.7600000,0.0000000
MsgID.LOCAL_POSITION,1525560458.2661738,9.9691830,11.7858896,-2.9839716
MsgID.LOCAL_VELOCITY,1525560458.2661738,-0.0265083,0.7530313,0.0090317
MsgID.GLOBAL_POSITION,1525560458.5126789,-122.3956192,37.7933722,2.9820000
MsgID.LOCAL_VELOCITY,1525560458.5126789,0.0000000,-0.5900000,-0.0300000
MsgID.LOCAL_POSITION,1525560458.5152678,10.0779476,11.7906504,-2.9828682
MsgID.LOCAL_VELOCITY,1525560458.5152678,-0.0061160,-0.6145366,-0.0289484
MsgID.STATE,1525560458.7381887,True,True
MsgID.GLOBAL_HOME,1525560458.7402456,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560458.7823529,-122.3956250,37.7933725,2.9840000
MsgID.LOCAL_VELOCITY,1525560458.7823529,-0.0500000,-1.7600000,-0.0300000
MsgID.LOCAL_POSITION,1525560458.7825780,10.1128139,11.2771091,-2.9845531
MsgID.LOCAL_VELOCITY,1525560458.7825780,-0.0560639,-1.7689759,-0.0339224
MsgID.GLOBAL_POSITION,1525560459.0129821,-122.3956282,37.7933719,2.9840000
MsgID.LOCAL_VELOCITY,1525560459.0129821,-0.1300000,-2.1000000,0.0000000
MsgID.LOCAL_POSITION,1525560459.0171926,10.0439606,10.9883575,-2.9842837
MsgID.LOCAL_VELOCITY,1525560459.0171926,-0.1400459,-2.1062257,-0.0053848
MsgID.GLOBAL_POSITION,1525560459.2644289,-122.3956336,37.7933697,2.9880000
MsgID.LOCAL_VELOCITY,1525560459.2644289,-0.1100000,-1.9100000,0.0000000
MsgID.LOCAL_POSITION,1525560459.2665792,9.7937136,10.5137148,-2.9882874
MsgID.LOCAL_VELOCITY,1525560459.2665792,-0.1092816,-1.9130656,-0.0001036
MsgID.GLOBAL_POSITION,1525560459.5141001,-122.3956376,37.7933700,2.9930000
MsgID.LOCAL_VELOCITY,1525560459.5141001,0.0500000,-1.3000000,0.0300000
MsgID.LOCAL_POSITION,1525560459.5162632,9.8394260,10.1560974,-2.9939497
MsgID.LOCAL_VELOCITY,1525560459.5162632,0.0543383,-1.2940018,0.0335300
MsgID.STATE,1525560459.7389219,True,True
MsgID.GLOBAL_HOME,1525560459.7409890,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560459.7823610,-122.3956405,37.7933703,2.9960000
MsgID.LOCAL_VELOCITY,1525560459.7823610,0.0600000,-0.6200000,0.0600000
MsgID.LOCAL_POSITION,1525560459.7826037,9.8636332,9.8984423,-2.9967606
MsgID.LOCAL_VELOCITY,1525560459.7826037,0.0620647,-0.6157103,0.0678748
MsgID.GLOBAL_POSITION,1525560460.0130787,-122.3956427,37.7933691,2.9950000
MsgID.LOCAL_VELOCITY,1525560460.0130787,-0.3800000,-0.3200000,0.0700000
MsgID.LOCAL_POSITION,1525560460.0543771,9.7370901,9.7079563,-2.9952850
MsgID.LOCAL_VELOCITY,1525560460.0543771,-0.3929470,-0.3251593,0.0727707
MsgID.GLOBAL_POSITION,1525560460.2645621,-122.3956433,37.7933681,2.9930000
MsgID.LOCAL_VELOCITY,1525560460.2645621,-1.7200000,-0.2100000,0.0500000
MsgID.LOCAL_POSITION,1525560460.2667134,9.6194849,9.6568470,-2.9929767
MsgID.LOCAL_VELOCITY,1525560460.2667134,-1.7457660,-0.2177607,0.0502172
MsgID.GLOBAL_POSITION,1525560460.5139906,-122.3956431,37.7933624,2.9890000
MsgID.LOCAL_VELOCITY,1525560460.5139906,-2.9900000,-0.1100000,0.0200000
MsgID.LOCAL_POSITION,1525560460.5160849,8.9740143,9.6730318,-2.9889610
MsgID.LOCAL_VELOCITY,1525560460.5160849,-3.0165122,-0.1114499,0.0221571
MsgID.STATE,1525560460.7387564,True,True
MsgID.GLOBAL_HOME,1525560460.7408082,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560460.7823393,-122.3956450,37.7933534,2.9840000
MsgID.LOCAL_VELOCITY,1525560460.7823393,-4.1100000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1525560460.7825189,7.9742861,9.5024757,-2.9849048
MsgID.LOCAL_VELOCITY,1525560460.7825189,-4.1338854,-0.0046329,-0.0161459
MsgID.GLOBAL_POSITION,1525560461.0141089,-122.3956449,37.7933440,2.9820000
MsgID.LOCAL_VELOCITY,1525560461.0141089,-5.1800000,0.1300000,-0.0500000
MsgID.LOCAL_POSITION,1525560461.0166183,6.9235935,9.5130310,-2.9823620
MsgID.LOCAL_VELOCITY,1525560461.0166183,-5.1957073,0.1380712,-0.0598727
MsgID.GLOBAL_POSITION,1525560461.2643392,-122.3956441,37.7933318,2.9780000
MsgID.LOCAL_VELOCITY,1525560461.2643392,-6.1600000,0.2800000,-0.0700000
MsgID.LOCAL_POSITION,1525560461.2665193,5.5721617,9.5813589,-2.9789047
MsgID.LOCAL_VELOCITY,1525560461.2665193,-6.1802115,0.2899661,-0.0786339
MsgID.GLOBAL_POSITION,1525560461.5137732,-122.3956430,37.7933165,2.9750000
MsgID.LOCAL_VELOCITY,1525560461.5137732,-7.0900000,0.4300000,-0.1100000
MsgID.LOCAL_POSITION,1525560461.5179856,3.8721828,9.6855736,-2.9758770
MsgID.LOCAL_VELOCITY,1525560461.5179856,-7.1052580,0.4400702,-0.1199413
MsgID.STATE,1525560461.7390168,True,True
MsgID.GLOBAL_HOME,1525560461.7410972,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1525560461.7823639,-122.3956416,37.7933003,2.9740000
MsgID.LOCAL_VELOCITY,1525560461.7823639,-7.1300000,0.5000000,-0.1300000
MsgID.LOCAL_POSITION,1525560461.7825255,2.0616481,9.8068209,-2.9743533
MsgID.LOCAL_VELOCITY,1525560461.7825255,-7.1262722,0.5003539,-0.1317756
MsgID.GLOBAL_POSITION,1525560462.0130990,-122.3956422,37.7932867,2.9730000
